adj,miss_data,weight,size,method,raw_bias,per_bias,cov_rate,avg_wide,rmse
Unadjusted,MCAR,Unweighted,1000,Complete case,-0.151299132576537,74.1645886134132,0,0.140359540314653,0.155468365385954
Unadjusted,MCAR,Unweighted,1000,Imputed,-0.150098193709441,73.5759062098109,0.08,0.147831618542659,0.155122318532913
Unadjusted,MCAR,Unweighted,1000,Imputed w/ PRS,-0.152003138493613,74.5096818623442,0,0.143273040364872,0.156800577024751
Unadjusted,MCAR,Weighted,1000,Complete case,-0.00794025276887353,3.89219402690311,0.84,0.294346087761548,0.0901830041432726
Unadjusted,MCAR,Weighted,1000,Imputed,-0.0420932050887803,20.6334642219458,0.8,0.299571195565746,0.0964788897417712
Unadjusted,MCAR,Weighted,1000,Imputed w/ PRS,-0.0373519035546801,18.3093485989379,0.8,0.289764189434732,0.0891346881852509
Adjusted,MCAR,Unweighted,1000,Complete case,-0.124164995066808,63.7338838101755,0.08,0.139523952864865,0.129498737786607
Adjusted,MCAR,Unweighted,1000,Imputed,-0.122542140827939,62.9008728359854,0.16,0.148029062708034,0.129097849320424
Adjusted,MCAR,Unweighted,1000,Imputed w/ PRS,-0.123980227645284,63.6390427048466,0.12,0.142610748308886,0.130229124862847
Adjusted,MCAR,Weighted,1000,Complete case,-0.0161735036048041,8.30185833774981,0.84,0.235967320874985,0.070391414366572
Adjusted,MCAR,Weighted,1000,Imputed,-0.0392874381209708,20.166239406317,0.8,0.243364527636194,0.0796118075539093
Adjusted,MCAR,Weighted,1000,Imputed w/ PRS,-0.0341989086089838,17.5542975421295,0.88,0.237204378386371,0.0758502262434371
Unadjusted,MAR,Unweighted,1000,Complete case,-0.159992356797209,78.42587806743,0,0.137644565650423,0.164307537610805
Unadjusted,MAR,Unweighted,1000,Imputed,-0.185789201114426,91.0711081737086,0.16,0.232248277458539,0.194847965015507
Unadjusted,MAR,Unweighted,1000,Imputed w/ PRS,-0.183159509633595,89.7820724500082,0.16,0.211507562447619,0.189351479238133
Unadjusted,MAR,Weighted,1000,Complete case,-0.0662647227758062,32.4819833435823,0.68,0.283784527783163,0.110575662535648
Unadjusted,MAR,Weighted,1000,Imputed,-0.0111632494519275,5.47205915256848,0.88,0.291171539803355,0.0878268787283301
Unadjusted,MAR,Weighted,1000,Imputed w/ PRS,-0.00866597945343459,4.24793447359086,0.88,0.285857951348513,0.08155521244583
Adjusted,MAR,Unweighted,1000,Complete case,-0.163625287699369,83.9888494259353,0,0.136826302061885,0.167386855256276
Adjusted,MAR,Unweighted,1000,Imputed,-0.155879672836303,80.0130258256091,0.28,0.224262339939613,0.16621638117021
Adjusted,MAR,Unweighted,1000,Imputed w/ PRS,-0.153173064803763,78.6237241003297,0.2,0.201711234759882,0.1611751671758
Adjusted,MAR,Weighted,1000,Complete case,-0.0625797192444604,32.1221657767057,0.64,0.245363679454728,0.0981516631286012
Adjusted,MAR,Weighted,1000,Imputed,-0.0157744244582888,8.09701103806292,0.88,0.239565601609133,0.0740987051127452
Adjusted,MAR,Weighted,1000,Imputed w/ PRS,-0.0131694264617232,6.75986573757366,0.88,0.234436643219599,0.0687972404458631
Unadjusted,MNAR,Unweighted,1000,Complete case,-0.269192517211748,131.954175525223,0,0.146255058797966,0.272346436230208
Unadjusted,MNAR,Unweighted,1000,Imputed,-0.353259436800685,173.16253145652,0,0.197884943130331,0.357786150547162
Unadjusted,MNAR,Unweighted,1000,Imputed w/ PRS,-0.350805467287188,171.959632032452,0,0.210430775921918,0.354094173195277
Unadjusted,MNAR,Weighted,1000,Complete case,-0.154599103490345,75.7821853642404,0.36,0.303216164443968,0.183335858366229
Unadjusted,MNAR,Weighted,1000,Imputed,-0.169787705019932,83.2274123452018,0.4,0.312930283264989,0.193486283843366
Unadjusted,MNAR,Weighted,1000,Imputed w/ PRS,-0.162899033224832,79.8506876999498,0.36,0.315430849820037,0.188017659297309
Adjusted,MNAR,Unweighted,1000,Complete case,-0.291793770792112,149.777723376795,0,0.148457815660191,0.294589030041611
Adjusted,MNAR,Unweighted,1000,Imputed,-0.316646076407622,162.534410216444,0,0.212252542729969,0.322426856261632
Adjusted,MNAR,Unweighted,1000,Imputed w/ PRS,-0.312182503214082,160.243258389456,0,0.224572853844919,0.316499306898601
Adjusted,MNAR,Weighted,1000,Complete case,-0.147571499185984,75.7484408367457,0.4,0.266340399925201,0.172107643485849
Adjusted,MNAR,Weighted,1000,Imputed,-0.129534407262312,66.4900027373586,0.44,0.260287513441638,0.154549550788535
Adjusted,MNAR,Weighted,1000,Imputed w/ PRS,-0.124437106145104,63.8735584087873,0.48,0.26020652325633,0.149085817754905
